id_1,Y18_1,Y18
6865,32.043747,33.21241
6866,31.715473,32.557896
6867,31.341457,31.823164
6868,30.888954,30.911215
6869,30.844666,30.530695
6870,30.907719,30.545067
6871,30.721174,30.155634
6872,30.406088,29.825357
6873,30.173864,29.676916
6874,29.930874,29.142126
6875,29.72548,28.786573
6876,29.2672,28.329388
6877,29.111975,27.895897
6878,28.86673,27.62325
6879,28.538815,27.2967
6880,28.233133,26.915522
6881,28.040005,26.568293
6882,27.872671,26.460455
6883,27.712828,26.15138
6884,27.479979,25.864975
6885,27.245176,25.732822
6886,27.082644,25.42011
6887,27.017015,25.29358
6888,26.917631,25.230165
6889,26.777206,25.275034
6890,26.536829,25.12196
6891,26.201849,24.914846
6892,25.798475,24.723696
6893,25.503439,24.514872
6894,25.255896,24.504961
6895,25.033945,24.40079
6896,24.804453,24.210678
6897,24.541552,23.85163
6898,24.344229,23.878216
6899,24.156809,23.762726
6900,23.932335,23.698486
6901,23.642069,23.732817
6902,23.544582,23.867731
6903,23.319857,23.744047
6904,23.102163,23.660301
6905,22.873295,23.526613
6906,22.690308,23.406313
6907,22.506134,23.191813
6908,22.377413,22.96507
6909,22.309849,22.861635
6910,22.365057,22.815823
6911,22.419062,22.79918
6912,22.533163,22.815956
6913,22.57361,22.727028
6914,22.568048,22.727558
6915,22.473839,22.810854
6916,22.397455,22.618906
6917,22.22457,22.579214
6918,22.091423,22.238935
6919,21.93089,22.027184
6920,21.670675,21.679113
6921,21.52243,21.42421
6922,21.39622,21.249193
6923,21.612467,21.189516
6924,21.459402,21.041054
6925,21.32717,20.865229
6926,21.44738,20.914812
6927,21.454933,20.889336
6928,21.219952,20.849712
6929,21.089754,20.907385
6930,20.586452,20.92241
6931,20.631987,21.023111
6932,20.5973,21.073832
6933,20.579878,21.079477
6934,20.546946,21.078848
6935,20.495975,21.023626
6936,20.440395,21.027115
6937,20.620249,21.068823
6938,20.449907,21.010891
6939,20.495968,21.016249
6940,20.411098,20.949375
6941,20.257502,20.814663
6942,20.341146,20.732328
6943,20.35362,20.729525
6944,20.331234,20.772474
6945,20.306067,20.710028
6946,20.13865,20.634312
6947,19.997625,20.49725
6948,20.01304,20.379795
6949,20.072287,20.539995
6950,20.186668,20.64223
6951,20.407423,20.829592
6952,20.617834,20.942883
6953,20.864956,21.146446
6954,21.461382,21.561827
6955,22.236399,22.10691
6956,22.907223,22.648378
6957,23.640144,23.212183
6958,24.511272,24.034952
6959,24.682587,24.460958
6960,25.078043,24.932394
6961,25.528502,25.257113
6962,25.961481,25.799995
6963,26.33303,26.262691
6964,26.787914,26.751425
6965,27.476572,27.620468
6966,27.94105,28.26434
6967,28.602562,29.071325
6968,28.88341,29.767294
6969,28.933043,30.32068
6970,29.3276,31.067997
6971,29.4984,31.462364
6972,29.68675,31.876251
6973,30.386938,32.312946
6974,30.448809,32.44219
6975,31.107872,32.966133
6976,32.12103,33.68079
6977,32.405094,34.181465
6978,33.262074,34.760647
6979,33.945023,35.124146
6980,34.42541,35.72638
6981,35.42433,36.46793
6982,35.579144,36.793373
6983,35.601925,36.87944
6984,35.45338,36.830944
6985,35.872513,37.10357
6986,34.954567,37.13012
6987,34.875847,37.046246
6988,34.17689,36.408974
6989,33.983906,36.029755
6990,33.818024,35.785645
6991,33.01088,35.2348
6992,32.32096,34.538403
6993,31.936079,34.249054
6994,31.980227,34.34324
6995,32.20161,34.321674
6996,32.81954,35.27345
6997,32.975983,35.22036
6998,33.15684,35.14042
6999,33.2138,34.81601
7000,33.2226,34.210777
7001,33.206398,33.964947
7002,33.36132,34.065014
7003,33.692944,34.468864
7004,33.593082,34.26989
7005,33.94122,34.50979
7006,33.963062,34.798252
7007,33.818386,34.970352
7008,33.368073,34.649937
7009,33.289158,34.117992
7010,32.47585,33.286163
7011,32.13358,32.559547
7012,32.485172,32.0315
7013,32.602226,31.629965
7014,32.674862,31.38471
7015,32.70095,31.107122
7016,32.630165,30.998709
7017,32.23898,30.910727
7018,31.566933,30.695395
7019,30.76415,30.178358
7020,30.067484,29.358051
7021,29.561031,29.023405
7022,29.441603,28.326061
7023,29.073719,27.901367
7024,28.658287,27.527884
7025,28.235418,27.239836
7026,27.862442,26.646154
7027,27.519701,26.09859
7028,27.323805,25.63465
7029,27.102118,25.363058
7030,26.859838,24.967396
7031,26.612562,24.770052
7032,26.366777,24.606762
7033,26.08246,24.367012
7034,25.95984,24.151379
7035,25.690298,24.250143
7036,25.332392,24.04903
7037,25.094381,23.671474
7038,24.910337,23.501575
7039,24.56274,23.30459
7040,24.186836,23.052162
7041,23.81326,22.880045
7042,23.557558,22.82491
7043,23.33028,22.677914
7044,23.189814,22.624132
7045,22.98783,22.618345
7046,22.876549,22.620861
7047,22.770884,22.525856
7048,22.621635,22.439888
7049,22.620026,22.414875
7050,22.681646,22.412605
7051,22.593283,22.268507
7052,22.54703,22.196821
7053,22.331621,22.060774
7054,22.209887,22.120663
7055,22.255718,22.159023
7056,22.179026,22.001259
7057,21.989313,21.848253
7058,21.867002,21.734468
7059,21.700987,21.497646
7060,21.516672,21.336515
7061,21.306808,21.159252
7062,21.157793,20.825449
7063,21.020567,20.61427
7064,20.956438,20.36679
7065,20.77579,20.203224
7066,20.632566,20.047758
7067,20.809364,20.076376
7068,20.799088,20.156849
7069,20.666782,20.231838
7070,20.55952,20.322613
7071,20.520456,20.53652
7072,20.344154,20.478304
7073,20.207893,20.382706
7074,20.185232,20.475327
7075,20.064611,20.37746
7076,20.074072,20.33137
7077,20.024261,20.386673
7078,19.990955,20.414303
7079,19.853914,20.290993
7080,19.719067,20.232357
7081,19.574316,20.098751
7082,19.51153,20.023531
7083,19.5532,20.087612
7084,19.481043,19.99756
7085,19.40314,19.969074
7086,19.236647,19.875051
7087,19.122993,19.667738
7088,18.918821,19.433437
7089,18.951551,19.257486
7090,18.997623,19.285185
7091,18.990503,19.238
7092,19.157011,19.328257
7093,19.339354,19.418161
7094,19.718857,19.704723
7095,20.179296,20.053265
7096,20.725357,20.513401
7097,21.459723,21.079947
7098,22.342659,21.80203
7099,23.292194,22.50655
7100,24.14102,23.358223
7101,24.997747,24.135284
7102,25.765802,24.921782
7103,26.604145,25.737833
7104,27.24924,26.636946
7105,27.972193,27.541155
7106,28.554266,28.460457
7107,29.131395,29.250145
7108,29.781576,30.04104
7109,30.195417,30.636478
7110,30.420677,31.297104
7111,30.832605,31.938135
7112,31.255142,32.28684
7113,31.29362,32.75355
7114,31.539833,33.220413
7115,32.137966,33.61013
7116,32.605137,33.92176
7117,32.857166,34.278057
7118,33.494213,34.72783
7119,33.89495,35.432186
7120,33.712357,35.62594
7121,33.36649,35.352222
7122,33.731956,35.203503
7123,33.124393,34.800034
7124,32.457527,35.059647
7125,32.163498,34.800232
7126,33.198772,35.38534
7127,32.582375,35.367245
7128,32.10661,34.991467
7129,31.871689,34.900017
7130,31.88093,34.870148
7131,32.001484,34.480984
7132,32.18321,34.91885
7133,31.348711,34.133198
7134,31.126513,33.74761
7135,30.992704,33.087494
7136,30.3257,32.33374
7137,30.039324,31.775837
7138,30.137392,31.3587
7139,30.182798,31.0002
7140,31.208479,31.299961
7141,31.431845,31.169134
7142,31.363985,31.118448
7143,31.072615,30.85347
7144,30.72002,30.548689
7145,30.466677,30.50861
7146,30.363108,30.415981
7147,30.174131,30.49707
7148,29.842567,30.34693
7149,29.427813,30.28222
7150,29.94672,30.513235
7151,30.639135,30.772047
7152,31.021414,30.880457
7153,30.766996,31.064245
7154,30.54798,30.555273
7155,31.05927,30.737188
7156,31.116741,31.005093
7157,31.125412,31.198282
7158,30.472486,31.100431
7159,30.246325,30.646976
7160,29.699562,30.307808
7161,29.528595,30.002144
7162,29.340155,29.738543
7163,29.084253,29.481152
7164,28.725601,29.169939
7165,28.55292,28.565731
7166,28.358349,28.357721
7167,28.041431,28.066767
7168,27.963232,27.709316
7169,27.776327,27.436502
7170,27.563578,27.101635
7171,27.331789,26.912624
7172,27.028358,26.58293
7173,26.89218,26.196224
7174,26.735506,25.897678
7175,26.441374,25.67271
7176,26.160933,25.43907
7177,25.904417,25.335587
7178,25.768923,25.178669
7179,25.558558,24.825151
7180,25.302942,24.627754
7181,25.08718,24.336905
7182,24.924162,24.270359
7183,24.76266,24.038708
7184,24.519278,23.877308
7185,24.386654,23.777573
7186,24.351675,23.892126
7187,24.24293,23.871777
7188,24.096796,23.876436
7189,23.978094,23.882967
7190,23.853075,23.804874
7191,23.834612,23.922682
7192,23.65614,23.805779
7193,23.534,23.745888
7194,23.477133,23.49191
7195,23.374638,23.216843
7196,23.337618,23.109009
7197,23.231974,22.735474
7198,23.02392,22.363142
7199,22.982355,22.041824
7200,22.811567,21.986946
7201,22.714842,22.026081
7202,22.58089,22.017712
7203,22.561932,22.25339
7204,22.4419,22.426674
7205,22.44583,22.501318
7206,22.413126,22.602877
7207,22.520802,22.684278
7208,22.551985,22.831211
7209,22.612396,22.793758
7210,22.67573,22.95573
7211,22.824022,23.100872
7212,22.712076,23.084047
7213,22.728476,23.125437
7214,22.64441,22.964422
7215,22.675623,22.830597
7216,22.61807,22.777262
7217,22.70204,22.675959
7218,22.713842,22.617832
7219,22.752281,22.56339
7220,22.72241,22.465937
7221,22.67503,22.424688
7222,22.703058,22.454657
7223,22.56958,22.19788
7224,22.49576,22.0204
7225,22.288984,21.629656
7226,22.114357,21.40937
7227,22.058226,21.386494
7228,22.072718,21.458534
7229,21.942389,21.483042
7230,21.897093,21.492214
7231,21.842813,21.60647
7232,21.735754,21.52848
7233,21.521566,21.494484
7234,21.586178,21.536417
7235,21.590933,21.609194
7236,21.618065,21.586756
7237,21.624117,21.606644
7238,21.585516,21.714241
7239,21.601353,21.67078
7240,21.758692,21.807264
7241,21.913755,21.869734
7242,22.241999,22.131388
7243,22.523977,22.514872
7244,22.837078,22.818542
7245,23.2925,23.292604
7246,24.023817,23.729273
7247,24.294367,24.325073
7248,24.807478,24.850742
7249,25.239035,25.207958
7250,25.497698,25.334362
7251,25.663422,25.561487
7252,25.795229,25.87418
7253,26.167467,25.932056
7254,26.017706,26.127771
7255,25.652903,26.008236
7256,25.431639,25.905794
7257,25.213686,25.67818
7258,25.05662,25.522028
7259,24.628433,25.285194
7260,24.522339,24.908571
7261,24.49673,24.760956
7262,24.607765,24.975767
7263,24.795183,24.993147
7264,24.783808,25.04289
7265,24.880293,24.964787
7266,24.709536,25.028494
7267,24.505894,25.13852
7268,24.351164,24.94117
7269,24.306768,24.889372
7270,24.281061,24.606983
7271,23.95341,24.518278
7272,24.01066,24.38564
7273,23.79537,24.294722
7274,23.332693,23.951227
7275,22.796986,23.700432
7276,22.261572,23.365644
7277,21.981485,23.11645
7278,21.784067,22.92103
7279,21.63411,22.655142
7280,21.48585,22.408653
7281,21.423395,22.380243
7282,21.310339,22.259869
7283,21.341103,22.091976
7284,21.479418,21.990757
7285,21.74122,21.957476
7286,21.624596,21.84965
7287,21.609564,21.577715
7288,21.505335,21.48617
7289,21.301447,21.24148
7290,21.605013,21.07554
7291,21.967424,21.110289
7292,21.675686,21.084408
7293,21.800644,20.982008
7294,21.805197,21.074589
7295,21.511005,20.93784
7296,21.397188,20.872564
7297,21.300901,20.884153
7298,21.048326,20.75186
7299,20.563032,20.54652
7300,20.463778,20.372662
7301,20.467999,20.35528
7302,20.257296,20.27924
7303,20.525461,20.348625
7304,20.559387,20.36657
7305,20.749447,20.464018
7306,21.194677,20.650915
7307,21.615005,20.807636
7308,21.814528,20.798178
7309,22.40112,21.149412
7310,22.240229,21.156881
7311,21.891272,21.05505
7312,21.750944,20.909718
7313,21.683588,20.964384
7314,21.444017,20.947214
7315,21.07556,20.740177
7316,20.92568,20.690487
7317,20.730345,20.747932
7318,20.539465,20.804262
7319,20.312176,20.652819
7320,20.186092,20.513939
7321,20.087952,20.28417
7322,20.08127,20.14683
7323,19.9568,20.16964
7324,19.927334,20.135798
7325,19.98317,20.138994
7326,20.017889,20.36407
7327,19.993982,20.386976
7328,20.259977,20.349491
7329,20.545954,20.357042
7330,20.421854,20.24682
7331,19.938278,20.204298
7332,19.98847,19.91465
7333,19.486855,19.716444
7334,19.644148,19.401016
7335,19.552965,19.153223
7336,18.961086,19.040054
7337,18.4318,19.103458
7338,18.456532,19.071857
7339,18.164356,19.182888
7340,18.210352,19.270712
7341,18.533304,19.137533
7342,18.887205,19.168415
7343,19.362719,19.324568
7344,19.656355,19.49809
7345,19.994505,19.722483
7346,20.209002,20.059805
7347,19.969086,20.165655
7348,20.263514,20.439535
7349,20.088348,20.519909
7350,20.011808,20.528889
7351,19.894949,20.419449
7352,19.796412,20.344597
7353,19.895494,20.494196
7354,19.771671,20.400396
7355,19.701572,20.329487
7356,19.76656,20.450785
7357,19.922802,20.438768
7358,19.969152,20.460436
7359,20.01999,20.534353
7360,19.9331,20.416382
7361,19.961395,20.253735
7362,19.864262,20.244265
7363,19.853846,20.4702
7364,19.888586,20.468168
7365,19.806581,20.3842
7366,19.757095,20.417336
7367,19.874464,20.48213
7368,19.898235,20.465149
7369,19.817503,20.342915
7370,19.809576,20.288994
7371,19.844107,20.160046
7372,19.881456,20.17259
7373,19.754051,20.024675
7374,19.803543,19.991266
7375,19.794436,20.020374
7376,19.77309,20.025833
7377,19.949432,20.091644
7378,20.091337,20.262829
7379,20.333256,20.525953
7380,20.239824,20.680782
7381,20.324913,20.808979
7382,20.30244,20.867258
7383,20.270517,20.831913
7384,20.285831,20.90392
7385,20.5014,21.036505
7386,20.784723,21.325375
7387,20.917715,21.54944
7388,21.195322,21.819433
7389,21.104418,21.862316
7390,21.257734,22.099262
7391,21.361134,22.134476
7392,21.541224,22.337877
7393,21.675138,22.460167
7394,21.905266,22.510962
7395,22.259768,22.725025
7396,22.48218,23.026314
7397,22.61253,23.296125
7398,23.235611,23.361057
7399,23.265266,23.62788
7400,23.458963,23.95826
7401,23.718384,24.298079
7402,23.820307,24.436747
7403,24.038876,24.430988
7404,24.453608,24.586252
7405,24.556358,24.875433
7406,24.514452,25.083454
7407,24.03024,24.944609
7408,24.132792,25.063272
7409,24.112703,25.229477
7410,24.130154,25.344032
7411,23.940954,25.348671
7412,23.43728,25.112099
7413,23.196396,24.971481
7414,23.364609,25.012896
7415,23.551016,25.175365
7416,24.098583,25.331474
7417,25.06153,25.883677
7418,25.689539,26.580023
7419,25.832798,27.078875
7420,26.213976,27.298716
7421,26.165846,27.359358
7422,25.872602,27.374437
7423,25.730177,27.117538
7424,25.472286,26.75008
7425,25.409382,26.618288
7426,25.341795,26.551382
7427,25.11096,26.403496
7428,24.658426,26.23219
7429,24.113375,25.820543
7430,23.73417,25.487404
7431,23.626234,25.100212
7432,23.524471,25.035929
7433,23.492556,24.876665
7434,23.528103,24.75672
7435,23.532421,24.511026
7436,23.509092,24.376627
7437,23.626738,24.5908
7438,23.775698,24.73711
7439,23.96293,24.903767
7440,23.9729,25.136444
7441,23.942312,25.152714
7442,23.817608,25.142057
7443,23.606346,24.973156
7444,23.401245,24.891993
7445,22.9601,24.57733
7446,22.708834,24.281536
7447,22.39673,23.980566
7448,22.491304,23.761667
7449,22.097479,23.59106
7450,22.051304,23.07391
7451,22.102095,23.105051
7452,22.03207,22.95122
7453,22.137407,23.023443
7454,22.098886,22.838202
7455,21.986418,22.949379
7456,21.852339,22.896372
7457,21.89742,22.858456
7458,21.880901,22.887835
7459,21.908075,23.013605
7460,21.923527,22.973873
7461,21.749584,22.846447
7462,21.694626,22.624985
7463,21.400833,22.268478
7464,21.182041,21.92115
7465,21.059454,21.731054
7466,20.927633,21.592413
7467,20.79449,21.56022
7468,20.708094,21.550154
7469,20.68313,21.559534
7470,20.619001,21.708849
7471,20.599833,21.573412
7472,20.490957,21.433256
7473,20.235283,21.322315
7474,20.355438,21.369064
7475,20.40489,21.35143
7476,20.494465,21.370312
7477,20.581987,21.389355
7478,20.6018,21.437857
7479,20.68329,21.618755
7480,20.859753,21.653767
7481,20.925531,21.58845
7482,20.872774,21.630423
7483,20.775381,21.675768
7484,20.707537,21.526777
7485,20.555779,21.416346
7486,20.43403,21.285515
7487,20.429333,21.242226
7488,20.41211,21.241564
7489,20.41689,21.30738
7490,20.433916,21.297241
7491,20.449194,21.322624
7492,20.555334,21.359873
7493,20.614668,21.380638
7494,20.600046,21.317183
7495,20.528639,21.191015
7496,20.483686,21.204748
7497,20.483496,21.228699
7498,20.463238,21.258547
7499,20.565826,21.23457
7500,20.595583,21.142088
7501,20.552225,21.0216
7502,20.504948,20.904577
7503,20.46372,20.918928
7504,20.355425,20.949762
7505,20.325111,20.893238
7506,20.250486,20.791016
7507,20.237152,20.690723
7508,20.182165,20.61859
7509,20.12933,20.609228
7510,20.153154,20.58424
7511,20.210354,20.554228
7512,20.302717,20.571785
7513,20.393568,20.548128
7514,20.410124,20.44345
7515,20.33674,20.38841
7516,20.29175,20.320356
7517,20.30255,20.198118
7518,20.289549,20.094448
7519,20.230608,20.085339
7520,20.235794,20.032827
7521,20.220453,19.996735
7522,20.310673,19.997995
7523,20.266434,20.125813
7524,20.291845,20.13699
7525,20.336765,20.13217
7526,20.451586,20.1675
7527,20.519619,20.274817
7528,20.726526,20.295137
7529,20.887373,20.430449
7530,21.051466,20.746634
7531,21.29896,21.058374
7532,21.703901,21.37851
7533,22.280556,21.92322
7534,22.697393,22.42614
7535,23.238836,23.026566
7536,23.86434,23.75808
7537,24.840715,24.608698
7538,25.806105,25.59268
7539,26.419514,26.577396
7540,27.028696,27.17189
7541,27.63646,27.758919
7542,27.98012,28.026676
7543,28.723959,28.2877
7544,28.896095,28.628088
7545,29.041925,28.849386
7546,29.372515,28.96598
7547,29.313726,29.015001
7548,29.64305,29.187574
7549,29.64072,29.318052
7550,29.930807,29.50921
7551,30.132616,29.888124
7552,30.787893,30.371311
7553,31.02165,31.017084
7554,31.205557,31.389204
7555,31.423372,31.770021
7556,31.648046,31.933756
7557,32.573452,32.29794
7558,33.137356,32.84925
7559,33.53684,33.045006
7560,33.307728,32.63901
7561,33.03696,32.082546
7562,34.022106,34.329872
7563,34.85226,34.980316
7564,35.482624,35.80912
7565,35.496994,36.35751
7566,35.73231,36.75746
7567,35.751274,36.67761
7568,35.551014,36.532497
7569,35.339672,36.590652
7570,34.574413,36.101562
7571,34.02857,35.62412
7572,33.55826,35.4905
7573,33.329655,35.813065
7574,34.108852,34.06176
7575,33.941593,34.327797
7576,33.36797,34.529068
7577,32.365715,34.002388
7578,31.362791,33.6149
7579,31.799505,33.72102
7580,31.468176,33.193043
7581,30.461843,32.513123
7582,29.626886,31.886213
7583,29.273767,31.261553
7584,29.112864,30.926785
7585,28.966196,30.668217
7586,29.071264,30.680103
7587,28.845598,30.485094
7588,28.7246,30.140175
7589,28.736141,30.062117
7590,28.43442,29.834618
7591,28.380384,29.577217
7592,28.38785,29.444391
7593,27.998652,29.14206
7594,27.815252,28.781162
7595,27.597986,28.561525
7596,27.352962,28.342987
7597,27.055056,27.956772
7598,26.673006,27.65569
7599,26.40698,27.575459
7600,26.138247,27.366365
7601,25.947077,26.879026
7602,25.771425,26.68757
7603,25.50846,26.314142
7604,25.18883,26.22323
7605,24.77543,25.341953
7606,24.464945,24.662485
7607,24.146046,24.136862
7608,23.925161,23.765253
7609,23.777306,23.378122
7610,23.562521,22.989243
7611,23.348618,22.70639
7612,23.178944,22.460386
7613,22.986639,22.236652
7614,22.78476,22.131655
7615,22.744368,22.025095
7616,22.60271,21.935274
7617,22.370409,21.91613
7618,22.184559,21.96129
7619,21.967287,22.00852
7620,21.859488,22.027288
7621,21.717665,21.949146
7622,21.588491,21.837114
7623,21.476048,21.68957
7624,21.394165,21.569885
7625,21.297144,21.428854
7626,21.216475,21.36862
7627,21.08838,21.195107
7628,21.014387,21.13889
7629,21.039913,21.16322
7630,20.975039,21.184427
7631,20.96591,21.349655
7632,20.864002,21.356102
7633,20.902119,21.313425
7634,20.819836,21.213663
7635,20.863682,21.07819
7636,20.928766,21.01719
7637,20.878883,21.037703
7638,20.896217,21.046232
7639,20.803082,20.968786
7640,20.810493,20.928719
7641,20.74583,20.866325
7642,20.6525,20.808434
7643,20.697214,20.792986
7644,20.659058,20.769829
7645,20.574919,20.729124
7646,20.489246,20.66299
7647,20.510033,20.658394
7648,20.586226,20.852243
7649,20.585985,20.921837
7650,20.645817,21.0081
7651,20.713324,21.108896
7652,20.83325,21.102425
7653,20.875662,21.098038
7654,20.878881,21.157244
7655,20.81059,21.127272
7656,20.765215,21.103365
7657,20.59768,20.931208
7658,20.631994,20.8491
7659,20.572334,20.78337
7660,20.550838,20.778294
7661,20.555883,20.736158
7662,20.568758,20.775541
7663,20.541744,20.80045
7664,20.507032,20.736914
7665,20.444185,20.712263
7666,20.336317,20.71046
7667,20.313799,20.746323
7668,20.347387,20.74707
7669,20.50037,20.714882
7670,20.665613,20.848751
7671,20.803967,20.924343
7672,20.946032,21.034224
7673,21.153643,21.217524
7674,21.413977,21.516087
7675,21.689882,21.948715
7676,22.131346,22.404709
7677,22.429579,22.766752
7678,22.587067,22.99851
7679,22.663116,23.240807
7680,23.049608,23.553677
7681,23.223316,23.824902
7682,23.43402,24.137117
7683,23.817625,24.451786
7684,23.833273,24.510807
7685,23.856297,24.532213
7686,24.03147,24.540022
7687,24.287203,24.588064
7688,24.797146,24.88632
7689,25.246805,25.262993
7690,25.869818,25.78857
7691,26.851366,26.454802
7692,27.933058,27.421398
7693,28.54753,28.14445
7694,29.288286,28.783564
7695,30.058681,29.258366
7696,31.285965,29.921373
7697,32.050804,30.421534
7698,33.00583,31.151178
7699,33.113914,31.642931
7700,33.271496,31.872768
7701,33.333992,31.96472
7702,33.158337,32.057064
7703,33.584476,32.437057
7704,34.164524,33.09454
7705,34.64165,34.103138
7706,34.848614,34.737766
7707,35.187923,35.331173
7708,35.710682,35.947548
7709,36.09218,36.3772
7710,36.3877,36.86649
7711,36.54093,37.29541
7712,36.79994,37.559715
7713,37.306084,38.22026
7714,37.654144,38.516956
7715,38.303013,38.890472
7716,38.743526,38.710217
7717,37.868107,37.871883
7718,37.451122,37.17057
7719,37.46996,36.546135
7720,37.437252,36.086945
7721,37.113663,35.761044
7722,36.210423,35.06111
7723,35.77197,34.824726
7724,35.307957,34.464325
7725,33.99119,33.69339
7726,32.424614,32.890533
7727,31.56706,32.223248
7728,30.879572,31.636543
7729,30.594,31.280924
7730,31.07133,31.265928
7731,31.948252,31.45333
7732,31.511179,31.475044
7733,30.738062,31.158504
7734,30.804983,31.51609
7735,30.596155,31.482565
7736,30.028631,31.235315
7737,29.56984,31.104374
7738,29.1298,30.798311
7739,28.741762,30.412365
7740,28.558718,30.016657
7741,28.001463,29.612104
7742,27.722317,29.203571
7743,27.490015,28.94867
7744,27.187708,28.581617
7745,26.80303,28.35902
7746,26.474813,27.888285
7747,26.277506,27.512283
7748,26.104637,27.134007
7749,25.833647,26.764233
7750,25.55386,26.39182
7751,25.254942,25.977638
7752,24.981533,25.686985
7753,24.65388,25.186975
7754,24.314827,24.722628
7755,24.028172,24.351168
7756,23.773851,23.959856
7757,23.544035,23.67918
7758,23.385315,23.41833
7759,23.250134,23.324574
7760,23.119478,23.206501
7761,23.05154,23.22769
7762,23.065084,23.316042
7763,23.007204,23.280975
7764,22.888815,23.294203
7765,22.812674,23.226898
7766,22.743784,23.1029
7767,22.717142,23.101809
7768,22.744143,23.042852
7769,22.712175,23.011646
7770,22.609657,22.896828
7771,22.477081,22.758532
7772,22.38331,22.719328
7773,22.28412,22.676296
7774,22.266556,22.70881
7775,22.196966,22.664492
7776,22.097576,22.535128
7777,22.021948,22.385088
7778,22.003382,22.257034
7779,21.956608,22.233479
7780,21.922321,22.199371
7781,21.92779,22.124338
7782,21.90181,22.100485
7783,21.865696,22.0483
7784,21.764534,21.97727
7785,21.708769,21.930931
7786,21.569323,21.838285
7787,21.508486,21.750761
7788,21.430681,21.771564
7789,21.411911,21.785349
7790,21.2947,21.770306
7791,21.193249,21.654081
7792,21.166754,21.621847
7793,21.061056,21.490458
7794,20.98844,21.352396
7795,20.916492,21.24309
7796,20.83934,21.13386
7797,20.821066,21.083559
7798,20.883078,21.19256
7799,21.018637,21.353045
7800,21.042505,21.340855
7801,21.066029,21.306175
7802,21.112844,21.354786
7803,21.218784,21.398006
7804,21.136705,21.323244
7805,21.073114,21.255232
7806,21.07059,21.24113
7807,21.096346,21.329195
7808,21.04547,21.278229
7809,20.948965,21.297497
7810,20.893217,21.339493
7811,20.807402,21.305986
7812,20.911835,21.36147
7813,20.861069,21.411938
7814,21.003057,21.666815
7815,21.129042,21.903267
7816,21.399578,22.10038
7817,21.577885,22.198305
7818,21.985643,22.406918
7819,22.512987,22.776264
7820,23.002665,23.192238
7821,23.558088,23.803713
7822,24.244013,24.319927
7823,24.873995,24.824259
7824,25.505285,25.42492
7825,26.247908,26.07786
7826,27.030104,26.671568
7827,27.803747,27.199385
7828,28.577814,27.836975
7829,29.198217,28.45669
7830,30.014555,28.956133
7831,30.78898,29.449936
7832,31.573051,30.15027
7833,32.2103,30.755106
7834,32.876232,31.276352
7835,33.465305,31.9046
7836,34.01971,32.4689
7837,34.464127,32.897514
7838,34.94164,33.36211
7839,35.410194,33.944294
7840,35.838917,34.436287
7841,36.181496,34.927475
7842,36.07545,35.0861
7843,36.526783,35.54358
7844,37.144672,35.961956
7845,37.565113,36.19648
7846,37.686497,36.28848
7847,37.798775,36.270935
7848,38.27226,36.422653
7849,39.06094,36.690624
7850,39.450035,36.920208
7851,39.803585,37.071728
7852,40.007553,37.326454
7853,39.59656,37.28164
7854,39.812656,37.600895
7855,39.360428,37.500557
7856,39.581432,37.630722
7857,39.935795,37.947975
7858,40.093464,37.968136
7859,40.122498,37.72658
7860,39.94634,37.03068
7861,40.300945,36.86059
7862,40.290253,36.403328
7863,40.6119,36.07755
7864,39.85963,35.673985
7865,38.456253,34.92009
7866,34.930748,34.055126
7867,34.187263,33.977722
7868,33.046185,33.774845
7869,32.44606,33.220528
7870,32.66507,33.350437
7871,32.767944,33.151005
7872,32.29399,32.756645
7873,32.094982,32.58906
7874,31.669905,32.278996
7875,31.38407,32.103203
7876,31.26942,31.757105
7877,31.258425,31.407219
7878,31.076857,31.221054
7879,30.860634,31.009737
7880,30.58566,30.582325
7881,30.432295,30.061329
7882,30.24796,29.608358
7883,30.025312,29.40299
7884,29.55805,29.286947
7885,29.30433,29.151947
7886,28.951181,28.857986
7887,28.851309,28.511137
7888,28.632517,27.883999
7889,28.381891,27.003313
7890,28.069695,26.418028
7891,27.676382,26.006262
7892,27.319708,25.705114
7893,26.885561,25.38071
7894,26.382463,25.11692
7895,25.869974,24.909739
7896,25.582048,24.715622
7897,25.360514,24.60478
7898,25.150946,24.486712
7899,24.925127,24.301046
7900,24.814295,24.228928
7901,24.726156,24.140293
7902,24.649178,24.07147
7903,24.617554,24.066046
7904,24.583075,24.124054
7905,24.420519,24.065443
7906,24.275675,23.817696
7907,24.14467,23.546524
7908,23.947384,23.381569
7909,23.797682,23.251305
7910,23.560083,23.206194
7911,23.285204,23.115236
7912,22.96715,23.131811
7913,22.800964,22.890877
7914,22.744839,22.75071
7915,22.67104,22.656721
7916,22.69112,22.611841
7917,22.662703,22.562056
7918,22.617434,22.437412
7919,22.664345,22.462355
7920,22.549032,22.308193
7921,22.460356,22.311596
7922,22.373339,22.23879
7923,22.348967,22.23301
7924,22.316683,22.27912
7925,22.365877,22.354837
7926,22.355669,22.31915
7927,22.347397,22.252533
7928,22.154175,22.296555
7929,20.725931,22.24862
7930,20.684109,21.98756
7931,19.115665,21.998554
7932,19.721487,21.828787
7933,20.677937,21.687368
7934,21.161638,21.531973
7935,21.544617,21.398964
7936,21.858507,21.437847
7937,22.038403,21.48739
7938,21.366388,21.42147
7939,21.58075,21.19802
7940,21.430225,21.115444
